node1,node2,radius
[4.421053 5.431579],[4.426316 5.431579],0.021052631578947368
[0.657895 4.057895],[0.663158 4.057895],0.021052631578947368
[0.626316 4.010526],[0.626316 4.015789],0.018976585660336786
[2.273684 0.778947],[2.278947 0.778947],0.021257071659114654
[2.652632 2.510526],[2.657895 2.510526],0.011147547309209973
[3.742105 2.421053],[3.747368 2.421053],0.029425742220765803
[1.778947 1.742105],[1.778947 1.747368],0.013327618690120998
[0.047368 2.031579],[0.052632 2.031579],0.021052631578947368
[4.373684 0.747368],[4.378947 0.747368],0.021052631578947368
[4.526316 2.915789],[4.531579 2.915789],0.02033857079232013
[5.631579 0.642105],[5.631579 0.647368],0.02631578947368421
[0.694737 1.226316],[0.694737 1.231579],0.03366043805999365
[1.689474 4.815789],[1.689474 4.821053],0.031578947368421054
[1.136842 2.094737],[1.136842 2.100000],0.021691159702945485
[5.315789 1.405263],[5.315789 1.410526],0.022619056791098
[0.752632 3.210526],[0.752632 3.215789],0.020014608619642077
[4.115789 0.884211],[4.121053 0.884211],0.021052631578947368
[5.315789 0.173684],[5.315789 0.178947],0.021052631578947368
[0.289474 2.226316],[0.294737 2.226316],0.02033857079232013
[0.447368 1.210526],[0.452632 1.210526],0.015789473684210527
[3.857895 4.173684],[3.863158 4.173684],0.022619056791098
[3.352632 1.110526],[3.352632 1.115789],0.01781007614640097
[3.336842 4.842105],[3.342105 4.842105],0.015789473684210527
[3.363158 4.010526],[3.363158 4.015789],0.01781007614640097
[2.042105 3.247368],[2.047368 3.247368],0.01621652015833784
[1.094737 0.710526],[1.094737 0.715789],0.01781007614640097
[1.521053 2.968421],[1.526316 2.968421],0.021052631578947368
[2.526316 1.284211],[2.526316 1.289474],0.031578947368421054
[3.031579 4.352632],[3.036842 4.352632],0.02631578947368421
[4.900000 5.484211],[4.905263 5.484211],0.021052631578947368
[4.910526 3.515789],[4.910526 3.521053],0.015789473684210527
[4.631579 6.026316],[4.636842 6.026316],0.006353193585192355
[4.905263 0.600000],[4.905263 0.605263],0.015789473684210527
[1.247368 1.047368],[1.252632 1.047368],0.01621652015833784
[2.668421 4.015789],[2.673684 4.015789],0.024926673565788367
[4.363158 1.521053],[4.368421 1.521053],0.022619056791098
[1.200000 3.031579],[1.200000 3.036842],0.011147547309209973
[3.642105 2.305263],[3.642105 2.310526],0.016931522105816263
[2.168421 4.710526],[2.168421 4.715789],0.03684210526315789
[4.689474 0.584211],[4.694737 0.584211],0.021052631578947368
[5.742105 2.500000],[5.747368 2.500000],0.01781007614640097
[4.700000 4.715789],[4.705263 4.715789],0.021376593751625424
[2.157895 2.836842],[2.157895 2.842105],0.020014608619642077
[5.784211 3.631579],[5.784211 3.636842],0.01781007614640097
[0.189474 2.189474],[0.194737 2.189474],0.02033857079232013
[3.605263 2.621053],[3.610526 2.621053],0.030231068800888636
[1.357895 3.373684],[1.357895 3.378947],0.026836944808383077
[3.505263 1.373684],[3.505263 1.378947],0.020653136743640194
[2.521053 0.521053],[2.521053 0.526316],0.021052631578947368
[1.842105 6.373684],[1.842105 6.378947],0.015789473684210527
[1.968421 1.968421],[1.973684 1.968421],0.021700555924303477
[3.289474 0.500000],[3.289474 0.505263],0.021052631578947368
[2.468421 6.384211],[2.473684 6.384211],0.010526315789473684
[3.478947 1.026316],[3.478947 1.031579],0.011768778828946261
[3.331579 5.968421],[3.336842 5.968421],0.010526315789473684
[3.910526 3.847368],[3.915789 3.847368],0.02368421052631579
[4.800000 4.052632],[4.805263 4.052632],0.005263157894736842
[3.452632 4.763158],[3.457895 4.763158],0.006353193585192355
[2.078947 1.736842],[2.078947 1.742105],0.015789473684210527
[3.052632 3.784211],[3.052632 3.789474],0.015337966117753132
[3.731579 1.636842],[3.731579 1.642105],0.021691159702945485
[5.968421 2.668421],[5.973684 2.668421],0.021052631578947368
[3.931579 1.905263],[3.936842 1.905263],0.01621652015833784
[1.115789 4.410526],[1.115789 4.415789],0.015789473684210527
[3.852632 0.315789],[3.852632 0.321053],0.020653136743640194
[6.073684 5.984211],[6.078947 5.984211],0.021052631578947368
[4.731579 6.110526],[4.731579 6.115789],0.018976585660336786
[0.515789 2.236842],[0.521053 2.236842],0.021052631578947368
[3.500000 1.700000],[3.500000 1.705263],0.021052631578947368
[2.068421 1.768421],[2.068421 1.773684],0.010526315789473684
[1.436842 3.963158],[1.442105 3.963158],0.020014608619642077
[3.515789 4.173684],[3.521053 4.173684],0.015789473684210527
[1.384211 4.431579],[1.389474 4.431579],0.02631578947368421
[2.942105 6.236842],[2.942105 6.242105],0.015789473684210527
[3.915789 6.257895],[3.921053 6.257895],0.015789473684210527
[4.447368 2.121053],[4.452632 2.121053],0.011147547309209973
[0.868421 4.063158],[0.868421 4.068421],0.022619056791098
[2.584211 5.421053],[2.589474 5.421053],0.01781007614640097
[4.931579 1.857895],[4.936842 1.857895],0.01781007614640097
[5.073684 3.368421],[5.073684 3.373684],0.020014608619642077
[0.605263 2.878947],[0.605263 2.884211],0.020653136743640194
[2.273684 0.784211],[2.273684 0.789474],0.021376593751625424
[0.378947 4.194737],[0.384211 4.194737],0.010526315789473684
[1.926316 5.905263],[1.931579 5.905263],0.021052631578947368
[3.189474 5.642105],[3.189474 5.647368],0.01621652015833784
[0.147368 5.552632],[0.152632 5.552632],0.02631578947368421
[3.621053 3.994737],[3.626316 3.994737],0.026576367141033643
[6.063158 5.005263],[6.063158 5.010526],0.021052631578947368
[2.863158 0.489474],[2.868421 0.489474],0.022619056791098
[2.173684 2.489474],[2.178947 2.489474],0.013327618690120998
[2.631579 0.594737],[2.631579 0.600000],0.015337966117753132
[4.515789 4.463158],[4.521053 4.463158],0.015789473684210527
[2.773684 1.926316],[2.773684 1.931579],0.010526315789473684
[1.468421 1.421053],[1.468421 1.426316],0.013779126256578393
[1.415789 4.005263],[1.415789 4.010526],0.02368421052631579
[0.763158 3.805263],[0.763158 3.810526],0.02758995873875602
[3.789474 5.884211],[3.789474 5.889474],0.02758995873875602
[4.305263 0.615789],[4.305263 0.621053],0.03201453963314852
[4.300000 6.357895],[4.305263 6.357895],0.01781007614640097
[4.252632 5.731579],[4.252632 5.736842],0.015789473684210527
[2.615789 0.289474],[2.615789 0.294737],0.021052631578947368
[2.215789 0.105263],[2.215789 0.110526],0.01781007614640097
[4.605263 2.352632],[4.610526 2.352632],0.01781007614640097
[5.915789 3.889474],[5.915789 3.894737],0.01781007614640097
[1.068421 2.863158],[1.073684 2.863158],0.015337966117753132
[2.463158 1.347368],[2.468421 1.347368],0.031578947368421054
[3.494737 1.747368],[3.494737 1.752632],0.015789473684210527
[2.626316 3.026316],[2.626316 3.031579],0.025940265163510747
[5.778947 0.900000],[5.784211 0.900000],0.015789473684210527
[2.568421 3.752632],[2.568421 3.757895],0.021052631578947368
[3.594737 3.294737],[3.594737 3.300000],0.022619056791098
[5.152632 3.036842],[5.152632 3.042105],0.021052631578947368
[4.052632 0.405263],[4.057895 0.405263],0.018976585660336786
[6.031579 0.200000],[6.031579 0.205263],0.013327618690120998
[4.473684 5.347368],[4.473684 5.352632],0.02033857079232013
[2.252632 4.152632],[2.252632 4.157895],0.010526315789473684
[1.663158 4.636842],[1.663158 4.642105],0.021376593751625424
[3.926316 3.847368],[3.931579 3.847368],0.01781007614640097
[5.068421 1.715789],[5.068421 1.721053],0.007894736842105263
[3.731579 2.552632],[3.736842 2.552632],0.020653136743640194
[2.536842 0.831579],[2.542105 0.831579],0.015789473684210527
[5.384211 1.894737],[5.389474 1.894737],0.01621652015833784
[0.868421 1.836842],[0.873684 1.836842],0.020014608619642077
[0.931579 3.421053],[0.936842 3.421053],0.021052631578947368
[2.542105 4.047368],[2.542105 4.052632],0.015789473684210527
[0.242105 1.747368],[0.247368 1.747368],0.03081505296702964
[1.436842 5.226316],[1.442105 5.226316],0.020014608619642077
[0.831579 1.121053],[0.831579 1.126316],0.026576367141033643
[4.610526 6.147368],[4.610526 6.152632],0.01621652015833784
[1.942105 0.936842],[1.942105 0.942105],0.021052631578947368
[3.157895 6.294737],[3.157895 6.300000],0.01621652015833784
[4.936842 4.610526],[4.936842 4.615789],0.021052631578947368
[2.321053 2.778947],[2.321053 2.784211],0.01781007614640097
[1.273684 2.926316],[1.278947 2.926316],0.021052631578947368
[3.784211 4.484211],[3.789474 4.484211],0.02631578947368421
[4.778947 1.331579],[4.778947 1.336842],0.01781007614640097
[2.105263 0.468421],[2.105263 0.473684],0.03135188006616716
[6.105263 2.100000],[6.105263 2.105263],0.018976585660336786
[3.115789 2.500000],[3.115789 2.505263],0.01781007614640097
[3.384211 3.894737],[3.384211 3.900000],0.013327618690120998
[2.005263 4.131579],[2.005263 4.136842],0.01621652015833784
[5.305263 5.547368],[5.310526 5.547368],0.020014608619642077
[4.357895 2.468421],[4.363158 2.468421],0.021052631578947368
[4.663158 2.394737],[4.663158 2.400000],0.01781007614640097
[5.605263 0.036842],[5.605263 0.042105],0.020014608619642077
[3.052632 5.247368],[3.057895 5.247368],0.011147547309209973
[3.763158 2.610526],[3.768421 2.610526],0.021052631578947368
[3.784211 5.426316],[3.789474 5.426316],0.015789473684210527
[3.989474 3.994737],[3.989474 4.000000],0.022619056791098
[2.057895 4.931579],[2.063158 4.931579],0.021376593751625424
[3.068421 4.357895],[3.073684 4.357895],0.02033857079232013
[3.278947 0.315789],[3.284211 0.315789],0.021052631578947368
[5.163158 2.889474],[5.163158 2.894737],0.013327618690120998
[0.236842 2.410526],[0.242105 2.410526],0.021052631578947368
[1.252632 0.205263],[1.257895 0.205263],0.021052631578947368
[5.647368 0.336842],[5.652632 0.336842],0.01781007614640097
[5.778947 0.673684],[5.784211 0.673684],0.020653136743640194
[2.178947 2.352632],[2.184211 2.352632],0.02631578947368421
[4.615789 6.036842],[4.615789 6.042105],0.020014608619642077
[0.842105 5.168421],[0.847368 5.168421],0.015789473684210527
[4.642105 6.026316],[4.647368 6.026316],0.006353193585192355
[0.757895 3.273684],[0.757895 3.278947],0.015789473684210527
[0.363158 1.173684],[0.363158 1.178947],0.007894736842105263
[0.731579 3.694737],[0.731579 3.700000],0.01621652015833784
[2.768421 2.800000],[2.773684 2.800000],0.01781007614640097
[3.321053 3.063158],[3.326316 3.063158],0.020014608619642077
[0.747368 0.457895],[0.747368 0.463158],0.021052631578947368
[5.126316 0.631579],[5.131579 0.631579],0.011147547309209973
[5.542105 6.273684],[5.547368 6.273684],0.01621652015833784
[0.094737 6.363158],[0.094737 6.368421],0.015789473684210527
[0.789474 2.473684],[0.794737 2.473684],0.011147547309209973
[4.231579 3.400000],[4.236842 3.400000],0.021052631578947368
[5.073684 3.521053],[5.073684 3.526316],0.021052631578947368
[5.594737 2.273684],[5.600000 2.273684],0.013327618690120998
[2.457895 4.057895],[2.463158 4.057895],0.020653136743640194
[5.068421 1.984211],[5.073684 1.984211],0.018976585660336786
[0.557895 3.757895],[0.557895 3.763158],0.018976585660336786
[2.826316 5.052632],[2.831579 5.052632],0.01781007614640097
[3.389474 3.873684],[3.389474 3.878947],0.008984772532560775
[4.168421 2.705263],[4.168421 2.710526],0.015789473684210527
[0.400000 3.800000],[0.400000 3.805263],0.007443229275647869
[3.942105 4.500000],[3.942105 4.505263],0.01621652015833784
[0.205263 2.115789],[0.210526 2.115789],0.01621652015833784
[3.252632 2.084211],[3.257895 2.084211],0.02758995873875602
[5.478947 4.921053],[5.484211 4.921053],0.01621652015833784
[1.363158 3.963158],[1.363158 3.968421],0.024926673565788367
[2.926316 1.031579],[2.926316 1.036842],0.02631578947368421
[5.968421 1.573684],[5.973684 1.573684],0.021052631578947368
[0.015789 5.478947],[0.015789 5.484211],0.01781007614640097
[2.863158 4.805263],[2.868421 4.805263],0.026576367141033643
[2.773684 3.494737],[2.778947 3.494737],0.022295094618419945
[5.884211 4.300000],[5.884211 4.305263],0.021052631578947368
[1.052632 4.015789],[1.057895 4.015789],0.005263157894736842
[3.436842 6.336842],[3.442105 6.336842],0.01781007614640097
[3.047368 2.031579],[3.052632 2.031579],0.018976585660336786
[4.031579 4.168421],[4.031579 4.173684],0.008984772532560775
[4.078947 3.394737],[4.084211 3.394737],0.021052631578947368
[4.921053 4.331579],[4.926316 4.331579],0.021376593751625424
[5.794737 1.426316],[5.794737 1.431579],0.02631578947368421
[4.178947 2.015789],[4.178947 2.021053],0.021376593751625424
[2.210526 0.926316],[2.210526 0.931579],0.020653136743640194
[2.468421 5.215789],[2.473684 5.215789],0.020014608619642077
[3.884211 6.031579],[3.884211 6.036842],0.015789473684210527
[3.884211 2.273684],[3.889474 2.273684],0.011147547309209973
[3.894737 5.473684],[3.900000 5.473684],0.01621652015833784
[4.652632 0.468421],[4.657895 0.468421],0.013327618690120998
[3.594737 3.889474],[3.594737 3.894737],0.01781007614640097
[3.957895 2.952632],[3.963158 2.952632],0.01621652015833784
[2.952632 4.573684],[2.957895 4.573684],0.02033857079232013
[1.694737 2.478947],[1.700000 2.478947],0.015789473684210527
[0.026316 5.494737],[0.031579 5.494737],0.018976585660336786
[3.452632 0.363158],[3.457895 0.363158],0.01781007614640097
[4.421053 1.015789],[4.426316 1.015789],0.005263157894736842
[2.173684 6.168421],[2.173684 6.173684],0.02631578947368421
[1.368421 3.142105],[1.368421 3.147368],0.021691159702945485
[2.878947 1.810526],[2.884211 1.810526],0.011147547309209973
[0.021053 5.357895],[0.021053 5.363158],0.021376593751625424
[1.815789 5.142105],[1.821053 5.142105],0.02033857079232013
[2.705263 3.968421],[2.705263 3.973684],0.02201512187562354
[4.063158 2.573684],[4.063158 2.578947],0.01781007614640097
[1.878947 4.631579],[1.878947 4.636842],0.005263157894736842
[2.726316 2.889474],[2.731579 2.889474],0.028502504986435
[4.821053 4.336842],[4.821053 4.342105],0.015765012591880446
[1.105263 5.505263],[1.105263 5.510526],0.011147547309209973
[3.810526 4.121053],[3.810526 4.126316],0.008984772532560775
[4.826316 3.431579],[4.826316 3.436842],0.02631578947368421
[0.652632 0.278947],[0.657895 0.278947],0.01781007614640097
[4.863158 3.957895],[4.868421 3.957895],0.018976585660336786
[0.678947 1.226316],[0.684211 1.226316],0.029516096584157377
[1.642105 1.178947],[1.642105 1.184211],0.015789473684210527
[2.389474 4.836842],[2.394737 4.836842],0.011147547309209973
[3.942105 3.463158],[3.947368 3.463158],0.021052631578947368
[2.263158 3.921053],[2.268421 3.921053],0.015765012591880446
[2.126316 3.305263],[2.131579 3.305263],0.021052631578947368
[1.247368 0.331579],[1.252632 0.331579],0.021376593751625424
[3.778947 0.173684],[3.784211 0.173684],0.021052631578947368
[5.010526 5.178947],[5.010526 5.184211],0.021052631578947368
[2.715789 0.226316],[2.715789 0.231579],0.01781007614640097
[2.347368 3.521053],[2.352632 3.521053],0.020014608619642077
[4.400000 4.984211],[4.400000 4.989474],0.021376593751625424
[0.326316 5.836842],[0.331579 5.836842],0.01621652015833784
[2.168421 3.900000],[2.168421 3.905263],0.010526315789473684
[3.421053 0.384211],[3.421053 0.389474],0.010526315789473684
[5.557895 4.163158],[5.557895 4.168421],0.02631578947368421
[3.626316 2.878947],[3.631579 2.878947],0.021052631578947368
[5.194737 0.726316],[5.200000 0.726316],0.021052631578947368
[4.363158 3.789474],[4.363158 3.794737],0.020653136743640194
[5.747368 1.342105],[5.752632 1.342105],0.010526315789473684
[4.621053 2.747368],[4.626316 2.747368],0.01781007614640097
[6.105263 5.936842],[6.110526 5.936842],0.011147547309209973
[0.415789 3.973684],[0.415789 3.978947],0.021052631578947368
[0.078947 3.652632],[0.084211 3.652632],0.015789473684210527
[1.921053 4.984211],[1.926316 4.984211],0.020653136743640194
[0.710526 2.184211],[0.715789 2.184211],0.015789473684210527
[3.494737 1.610526],[3.500000 1.610526],0.013327618690120998
[3.552632 1.636842],[3.557895 1.636842],0.007443229275647869
[2.521053 5.568421],[2.526316 5.568421],0.011147547309209973
[3.447368 3.942105],[3.447368 3.947368],0.021052631578947368
[5.247368 0.242105],[5.247368 0.247368],0.015789473684210527
[3.331579 4.557895],[3.336842 4.557895],0.020653136743640194
[5.021053 4.594737],[5.021053 4.600000],0.021052631578947368
[2.426316 0.878947],[2.426316 0.884211],0.021052631578947368
[1.557895 5.989474],[1.557895 5.994737],0.02201512187562354
[1.563158 3.163158],[1.563158 3.168421],0.021376593751625424
[4.657895 0.752632],[4.657895 0.757895],0.01781007614640097
[2.373684 2.810526],[2.373684 2.815789],0.021376593751625424
[0.968421 4.136842],[0.968421 4.142105],0.021376593751625424
[3.989474 4.968421],[3.989474 4.973684],0.021052631578947368
[4.736842 4.757895],[4.742105 4.757895],0.011147547309209973
[0.252632 3.336842],[0.252632 3.342105],0.015765012591880446
[5.315789 6.015789],[5.315789 6.021053],0.015789473684210527
[2.252632 4.468421],[2.257895 4.468421],0.014886458551295738
[2.778947 5.847368],[2.778947 5.852632],0.024926673565788367
[2.331579 2.231579],[2.336842 2.231579],0.01781007614640097
[3.057895 5.047368],[3.063158 5.047368],0.009606004052297066
[3.615789 3.489474],[3.615789 3.494737],0.02905794488586022
[1.000000 0.915789],[1.000000 0.921053],0.022619056791098
[1.478947 1.684211],[1.484211 1.684211],0.008984772532560775
[2.115789 0.915789],[2.121053 0.915789],0.02201512187562354
[4.689474 4.489474],[4.689474 4.494737],0.021052631578947368
[4.763158 0.378947],[4.763158 0.384211],0.01781007614640097
[5.047368 0.063158],[5.047368 0.068421],0.022619056791098
[1.978947 2.042105],[1.984211 2.042105],0.015789473684210527
[5.021053 0.757895],[5.026316 0.757895],0.021052631578947368
[2.347368 3.110526],[2.347368 3.115789],0.015789473684210527
[5.710526 1.415789],[5.710526 1.421053],0.020014608619642077
[3.952632 4.278947],[3.957895 4.278947],0.01781007614640097
[2.168421 0.336842],[2.168421 0.342105],0.01621652015833784
[4.878947 5.515789],[4.878947 5.521053],0.006353193585192355
[0.263158 1.952632],[0.268421 1.952632],0.011147547309209973
[5.436842 2.731579],[5.442105 2.731579],0.021052631578947368
